employee_tag,transaction_type,amount,time,device_id
T-5309,Purchase,585.49,2025-11-08 17:49:00,D-382
T-9221,Purchase,1389.84,2025-11-12 20:37:00,D-297
T-7786,Purchase,7240.18,2025-11-01 13:08:00,D-145
T-9439,Transfer,5336.58,2025-11-09 05:13:00,D-103
T-7998,Purchase,,2025-11-08 10:44:00,D-238
T-8548,Transfer,,2025-11-15 17:54:00,D-277
T-6395,,7784.88,2025-11-08 05:49:00,
T-7990,Transfer,4712.45,2025-11-02 22:45:00,
T-8290,Transfer,572.41,2025-11-13 17:50:00,D-178
T-7049,Purchase,1359.63,2025-11-08 01:55:00,
T-6304,Purchase,650.08,2025-11-08 06:21:00,D-374
T-8700,Purchase,561.21,2025-11-12 12:35:00,D-397
T-6381,Withdrawal,3634.8,2025-11-13 15:16:00,D-486
T-9093,Purchase,463.0,2025-11-09 13:08:00,D-338
T-7365,,2687.54,2025-11-13 18:31:00,D-175
T-9438,Purchase,395.36,2025-11-10 04:44:00,D-264
T-7049,Transfer,23448.11,2025-11-03 07:49:00,D-482
T-8853,Purchase,2000.09,2025-11-11 23:13:00,
T-8345,Purchase,1911.65,2025-11-11 05:36:00,D-238
T-9470,Withdrawal,,2025-11-10 23:17:00,D-289
T-5688,Purchase,1647.06,2025-11-06 03:38:00,D-409
T-9376,Transfer,1376.27,2025-11-12 16:15:00,D-430
T-7256,Deposit,9911.45,2025-11-10 06:07:00,
T-5540,Purchase,522.7,2025-11-10 17:23:00,D-101
T-5214,,5220.93,2025-11-15 05:30:00,D-258
T-5433,,9992.71,2025-11-01 06:59:00,D-477
T-8489,Purchase,730.54,2025-11-05 21:07:00,
T-8664,Withdrawal,7702.76,2025-11-14 06:34:00,D-324
T-5238,Transfer,2193.83,2025-11-01 13:25:00,D-495
T-9283,Withdrawal,3144.19,2025-11-03 11:07:00,D-420
T-8548,Transfer,2663.34,2025-11-04 12:10:00,D-204
T-6834,Transfer,3559.19,2025-11-12 02:23:00,D-255
T-7840,Deposit,,2025-11-10 06:09:00,D-214
T-8240,Withdrawal,527.81,2025-11-09 01:01:00,D-280
T-6990,Withdrawal,2889.91,2025-11-11 12:45:00,D-347
T-7646,Purchase,1369.35,2025-11-03 23:33:00,D-314
T-9988,,3224.43,2025-11-09 04:51:00,D-307
T-9534,Transfer,751.77,2025-11-09 03:13:00,D-279
T-9470,Deposit,4961.64,2025-11-10 12:42:00,D-148
T-9283,Purchase,4192.78,2025-11-10 08:49:00,D-391
T-6153,Purchase,1846.85,2025-11-09 23:58:00,D-212
T-9900,Purchase,2641.41,2025-11-12 19:53:00,D-120
T-7825,Purchase,799.67,2025-11-04 19:25:00,D-344
T-7998,Transfer,,2025-11-05 07:32:00,
T-9439,Purchase,255.61,2025-11-11 22:24:00,
T-9034,Withdrawal,,2025-11-08 12:50:00,D-492
T-8683,Purchase,7224.55,2025-11-13 05:02:00,D-354
T-8750,,3626.69,2025-11-02 15:53:00,D-336
T-7681,Purchase,2089.71,2025-11-12 12:14:00,D-157
T-9689,Deposit,1103.71,2025-11-06 12:00:00,D-490
T-8532,Purchase,,2025-11-08 22:56:00,D-219
T-6875,Deposit,1508.16,2025-11-05 18:34:00,D-234
T-6228,Withdrawal,4995.34,2025-11-04 03:29:00,D-277
T-6584,Purchase,1533.99,2025-11-02 11:12:00,D-239
T-8794,,5581.66,2025-11-03 22:25:00,D-195
T-8532,Transfer,2122.81,2025-11-11 12:59:00,D-419
T-9054,Transfer,1322.52,2025-11-12 09:48:00,D-408
T-9418,Purchase,1348.85,2025-11-04 02:45:00,D-126
T-9438,Purchase,550.63,2025-11-08 12:27:00,D-392
T-6153,Purchase,,2025-11-07 21:35:00,D-166
T-5132,Purchase,3050.35,2025-11-14 02:00:00,D-427
T-6529,Purchase,845.1,2025-11-03 11:32:00,D-422
T-9466,Purchase,251.6,2025-11-11 17:15:00,D-406
T-5433,Purchase,,2025-11-04 21:14:00,D-247
T-6322,Deposit,,2025-11-05 20:40:00,
T-9026,Withdrawal,12996.11,2025-11-03 19:21:00,D-135
T-5238,Purchase,651.3,2025-11-05 22:20:00,D-365
T-6787,Purchase,6568.81,2025-11-03 05:48:00,D-427
T-6937,Transfer,10154.37,2025-11-04 02:05:00,D-394
T-7430,,1574.35,2025-11-04 00:02:00,D-198
T-5832,Withdrawal,5280.93,2025-11-04 20:17:00,D-175
T-9442,,,2025-11-11 23:41:00,D-118
T-9417,Deposit,,2025-11-10 18:28:00,D-353
T-8664,Deposit,11885.7,2025-11-01 16:12:00,D-280
T-5309,Purchase,2703.38,2025-11-12 11:05:00,D-387
T-7430,Purchase,5559.21,2025-11-08 11:16:00,D-421
T-9664,Purchase,2727.36,2025-11-03 20:30:00,D-213
T-7744,,,2025-11-03 13:35:00,D-155
T-8522,Transfer,,2025-11-06 21:03:00,
T-9034,Transfer,5350.61,2025-11-09 03:35:00,
T-6927,Transfer,6830.14,2025-11-03 22:23:00,D-197
T-5126,Withdrawal,514.41,2025-11-12 16:09:00,D-124
T-8666,Withdrawal,10890.85,2025-11-14 14:26:00,D-231
T-7170,Withdrawal,6359.01,2025-11-03 08:24:00,D-292
T-7786,Transfer,,2025-11-03 08:30:00,D-312
T-8779,Purchase,385.33,2025-11-11 01:54:00,
T-5859,Deposit,5378.78,2025-11-02 21:46:00,D-382
T-8750,Purchase,6174.69,2025-11-07 03:46:00,D-261
T-6927,Withdrawal,811.46,2025-11-11 19:28:00,D-251
T-9534,Deposit,1958.92,2025-11-01 03:26:00,D-449
T-9689,Purchase,1647.02,2025-11-02 06:22:00,D-283
T-6228,Purchase,242.03,2025-11-08 00:06:00,D-444
T-5121,Withdrawal,855.3,2025-11-06 01:52:00,
T-9651,Purchase,13626.46,2025-11-05 17:56:00,D-375
T-6605,Purchase,3133.82,2025-11-02 14:16:00,D-291
T-9988,Withdrawal,6474.56,2025-11-04 09:25:00,D-137
T-8198,Transfer,2924.48,2025-11-12 08:49:00,D-414
T-9567,Transfer,8741.56,2025-11-14 20:28:00,D-194
T-8701,Purchase,1285.14,2025-11-09 01:51:00,D-380
T-5520,Purchase,5541.9,2025-11-02 00:59:00,D-266
T-7199,Withdrawal,6912.33,2025-11-07 04:19:00,D-401
T-5540,Purchase,203.82,2025-11-14 14:40:00,
T-9466,Transfer,2917.91,2025-11-04 01:02:00,D-336
T-5859,Withdrawal,3560.61,2025-11-11 06:11:00,D-337
T-8116,Purchase,,2025-11-07 18:28:00,D-464
T-5114,Purchase,2249.55,2025-11-07 20:58:00,D-110
T-8664,Deposit,1342.09,2025-11-08 05:56:00,D-179
T-5755,Purchase,6675.71,2025-11-15 14:55:00,D-361
T-8489,Withdrawal,,2025-11-04 03:38:00,D-219
T-6322,Purchase,459.11,2025-11-07 19:46:00,
T-6787,Transfer,6692.66,2025-11-15 23:56:00,D-373
T-5402,Deposit,,2025-11-01 06:56:00,D-368
T-5238,,279.0,2025-11-15 07:28:00,D-238
T-9674,Purchase,3110.17,2025-11-04 03:57:00,D-310
T-9416,Transfer,2208.35,2025-11-11 23:50:00,D-345
T-7646,Purchase,563.68,2025-11-13 23:19:00,D-237
T-8290,Purchase,3158.32,2025-11-14 11:30:00,D-386
T-9466,Purchase,1017.55,2025-11-04 20:11:00,D-374
T-8548,Transfer,3053.51,2025-11-06 04:07:00,D-129
T-9651,Deposit,3154.94,2025-11-15 05:09:00,D-462
T-9825,Transfer,8037.27,2025-11-07 11:20:00,D-442
T-6231,Purchase,2276.1,2025-11-13 02:30:00,D-278
T-9376,Purchase,4090.99,2025-11-12 08:23:00,D-433
T-6990,,366.45,2025-11-04 15:28:00,D-126
T-8298,,4968.62,2025-11-14 19:55:00,D-393
T-9034,Purchase,560.7,2025-11-06 21:50:00,
T-8701,Purchase,692.51,2025-11-07 11:13:00,D-227
T-9438,Purchase,2099.67,2025-11-10 05:52:00,D-411
T-9968,,11271.43,2025-11-07 13:14:00,
T-6559,Purchase,,2025-11-11 17:11:00,D-471
T-7332,Purchase,1717.51,2025-11-01 01:28:00,D-346
T-9205,Withdrawal,2892.87,2025-11-12 23:02:00,D-281
T-7256,Transfer,7033.0,2025-11-06 12:10:00,
T-7256,Purchase,2434.24,2025-11-14 09:01:00,D-326
T-5595,,,2025-11-04 19:41:00,D-286
T-9741,Transfer,8100.05,2025-11-03 00:14:00,D-269
T-9664,Purchase,325.18,2025-11-12 23:41:00,D-116
T-5201,,,2025-11-01 06:47:00,
T-6494,Transfer,10051.69,2025-11-07 19:43:00,D-425
T-5638,Withdrawal,5417.91,2025-11-06 03:55:00,D-281
T-9054,Purchase,4708.25,2025-11-10 19:36:00,D-259
T-6494,Purchase,286.76,2025-11-09 07:57:00,D-212
T-6897,Deposit,3711.77,2025-11-13 17:54:00,D-349
T-9470,Purchase,,2025-11-15 13:08:00,D-473
T-9957,Purchase,391.97,2025-11-13 15:22:00,D-332
T-6200,Purchase,2062.03,2025-11-15 14:08:00,D-357
T-9359,Purchase,957.96,2025-11-15 04:19:00,D-143
T-5706,Withdrawal,623.26,2025-11-14 03:26:00,D-123
T-9376,Withdrawal,,2025-11-03 09:45:00,D-333
T-9567,Purchase,598.19,2025-11-07 19:57:00,D-339
T-9093,Purchase,552.11,2025-11-06 10:21:00,
T-9456,Purchase,2045.83,2025-11-10 04:55:00,D-288
T-7646,Purchase,1292.55,2025-11-13 09:40:00,D-317
T-9376,Transfer,12093.64,2025-11-04 11:08:00,D-342
T-8664,Purchase,4494.61,2025-11-05 22:17:00,D-286
T-7608,,3059.3,2025-11-01 17:10:00,D-328
T-9968,Withdrawal,3753.37,2025-11-09 00:55:00,D-124
T-7515,Purchase,5980.14,2025-11-12 21:38:00,D-185
T-8149,Purchase,,2025-11-14 21:00:00,D-384
T-9359,Purchase,298.96,2025-11-03 05:40:00,D-179
T-5433,Withdrawal,1111.31,2025-11-10 06:40:00,
T-5187,Purchase,403.81,2025-11-09 21:11:00,D-364
T-5433,Purchase,535.54,2025-11-10 12:27:00,D-409
T-9439,Withdrawal,8764.91,2025-11-01 12:46:00,D-467
T-7840,Deposit,8970.69,2025-11-07 18:32:00,D-485
T-9438,,,2025-11-06 08:21:00,D-231
T-9456,Transfer,8137.89,2025-11-06 17:11:00,D-239
T-7322,Withdrawal,426.96,2025-11-05 08:09:00,D-428
T-9567,,2106.64,2025-11-08 22:29:00,D-169
T-6529,Purchase,9339.89,2025-11-03 22:52:00,D-363
T-5126,Deposit,3263.85,2025-11-06 03:48:00,
T-7390,Deposit,2565.76,2025-11-14 05:47:00,D-429
T-5596,Withdrawal,342.36,2025-11-10 06:43:00,D-340
T-7686,Withdrawal,1393.62,2025-11-04 19:21:00,D-394
T-6136,Withdrawal,3101.18,2025-11-05 02:24:00,D-175
T-8853,Transfer,1735.07,2025-11-09 07:30:00,D-488
T-6990,Transfer,11404.3,2025-11-03 18:54:00,D-424
T-5706,Withdrawal,2362.88,2025-11-04 12:57:00,D-276
T-5391,Purchase,204.47,2025-11-15 11:52:00,D-257
T-9418,Transfer,1781.44,2025-11-13 03:27:00,D-289
T-8240,Purchase,1250.26,2025-11-10 12:48:00,D-485
T-7515,Deposit,2827.31,2025-11-04 12:51:00,D-121
T-8522,Withdrawal,1454.8,2025-11-13 04:09:00,D-140
T-6494,Withdrawal,1178.11,2025-11-11 21:26:00,D-244
T-5838,Transfer,5817.17,2025-11-01 09:30:00,D-244
T-5974,Purchase,1089.69,2025-11-01 17:44:00,D-415
T-5323,Purchase,1149.19,2025-11-04 02:46:00,D-234
T-5941,Withdrawal,1579.21,2025-11-01 09:05:00,D-450
T-8794,Transfer,863.4,2025-11-03 16:49:00,D-408
T-9156,Deposit,48367.5,2025-11-13 21:02:00,D-231
T-5201,Purchase,2680.76,2025-11-08 10:45:00,D-197
T-7686,Purchase,6096.45,2025-11-04 03:33:00,D-355
T-8715,Purchase,1894.14,2025-11-09 23:04:00,D-255
T-5114,Purchase,755.68,2025-11-05 16:09:00,D-144
T-6200,Purchase,,2025-11-10 11:42:00,D-413
T-5615,Purchase,9456.02,2025-11-13 07:23:00,D-176
T-6926,Purchase,473.37,2025-11-10 22:22:00,D-237
T-8664,Purchase,3009.88,2025-11-02 18:57:00,D-331
T-8702,Withdrawal,2198.03,2025-11-08 15:21:00,D-262
T-9825,,,2025-11-10 22:11:00,D-353
T-6427,Withdrawal,,2025-11-14 12:35:00,D-174
T-5402,,856.77,2025-11-09 04:41:00,D-366
T-5214,Deposit,1181.0,2025-11-13 13:57:00,D-177
T-7998,,762.21,2025-11-14 23:08:00,D-290
T-9988,Transfer,3509.64,2025-11-05 11:46:00,D-138
T-6304,Purchase,1371.56,2025-11-13 12:22:00,D-348
T-6605,Transfer,3214.7,2025-11-12 00:10:00,D-191
T-6322,Purchase,,2025-11-11 13:48:00,
T-7998,Withdrawal,316.85,2025-11-08 00:14:00,D-469
T-6400,Purchase,3766.11,2025-11-09 20:29:00,D-118
T-5638,Purchase,3293.91,2025-11-08 17:50:00,D-143
T-8198,Purchase,,2025-11-13 17:06:00,D-326
T-6427,Transfer,1796.9,2025-11-04 11:47:00,D-116
T-5615,Transfer,3180.04,2025-11-06 06:45:00,D-134
T-8318,Purchase,8006.92,2025-11-10 19:53:00,D-191
T-5018,Purchase,1225.4,2025-11-03 01:32:00,D-399
T-7054,Purchase,319.55,2025-11-09 02:26:00,D-288
T-7442,Transfer,3386.84,2025-11-02 04:59:00,D-354
T-8222,Deposit,2281.52,2025-11-09 07:47:00,D-342
T-6322,Purchase,2107.53,2025-11-14 20:22:00,D-447
T-8701,Purchase,293.69,2025-11-09 22:34:00,D-492
T-8702,Transfer,9891.35,2025-11-05 16:38:00,D-145
T-9418,Transfer,1476.09,2025-11-04 04:22:00,D-292
T-8853,Purchase,4534.46,2025-11-06 17:15:00,
T-9157,Purchase,16887.21,2025-11-09 03:22:00,D-213
T-7515,Purchase,5751.02,2025-11-07 05:02:00,D-267
T-9283,Transfer,5275.38,2025-11-14 17:51:00,
T-6381,Withdrawal,2000.82,2025-11-07 19:56:00,D-268
T-9283,,2709.55,2025-11-14 06:47:00,D-425
T-9442,Withdrawal,651.93,2025-11-06 02:16:00,D-287
T-9037,,,2025-11-11 17:02:00,D-390
T-8665,Purchase,2181.57,2025-11-12 14:40:00,D-280
T-8240,,329.53,2025-11-12 10:21:00,D-201
T-7686,Deposit,2111.7,2025-11-14 22:05:00,D-279
T-5277,,5900.68,2025-11-12 21:49:00,D-359
T-7998,Withdrawal,1101.2,2025-11-07 22:38:00,D-134
T-8198,Withdrawal,4083.81,2025-11-07 11:52:00,D-181
T-5615,Withdrawal,3385.66,2025-11-13 22:25:00,D-202
T-6200,Withdrawal,5617.82,2025-11-06 07:00:00,
T-9093,Transfer,848.11,2025-11-01 15:50:00,D-282
T-6064,Purchase,1487.39,2025-11-01 19:10:00,D-262
T-5688,Purchase,919.23,2025-11-06 21:12:00,D-123
T-9821,Purchase,333.54,2025-11-12 15:16:00,D-470
T-8587,Withdrawal,2818.65,2025-11-02 22:56:00,D-163
T-6932,Deposit,3584.6,2025-11-12 17:34:00,D-299
T-5214,Deposit,,2025-11-15 01:23:00,
T-9534,Transfer,1885.76,2025-11-04 10:35:00,D-201
T-9024,Purchase,2223.35,2025-11-01 01:34:00,D-370
T-9157,Purchase,6889.41,2025-11-13 03:01:00,
T-5187,,3517.36,2025-11-13 19:32:00,D-353
T-9428,Purchase,1015.69,2025-11-06 04:39:00,D-143
T-8240,Purchase,569.86,2025-11-15 13:49:00,D-193
T-5201,,1843.6,2025-11-07 20:56:00,D-481
T-7365,Purchase,6498.56,2025-11-10 19:16:00,
T-7744,Transfer,1203.93,2025-11-15 16:40:00,D-408
T-6529,Withdrawal,2918.15,2025-11-04 19:54:00,D-460
T-8318,Withdrawal,330.53,2025-11-02 04:06:00,D-309
T-8741,Purchase,666.28,2025-11-09 22:24:00,D-229
T-9392,Purchase,1620.89,2025-11-04 12:59:00,D-445
T-8439,Deposit,3250.91,2025-11-02 08:10:00,D-109
T-9255,Purchase,4889.41,2025-11-01 14:11:00,
T-8263,Purchase,5653.51,2025-11-15 23:40:00,D-168
T-7049,Deposit,5403.95,2025-11-03 22:23:00,D-418
T-7681,Purchase,1347.41,2025-11-12 16:08:00,D-126
T-7332,Transfer,2450.05,2025-11-11 11:34:00,
T-8240,Purchase,497.88,2025-11-09 00:31:00,D-464
T-7332,Purchase,8162.45,2025-11-12 07:14:00,D-458
T-5126,Deposit,11136.27,2025-11-13 14:18:00,D-332
T-5859,,8365.42,2025-11-10 14:46:00,D-367
T-5402,Deposit,3135.96,2025-11-08 03:42:00,D-409
T-6200,Purchase,939.94,2025-11-03 07:08:00,D-429
T-8666,,4317.58,2025-11-12 21:01:00,D-218
T-5859,Withdrawal,3239.94,2025-11-12 03:02:00,D-231
T-6297,,1083.97,2025-11-04 12:48:00,D-452
T-5638,Withdrawal,864.44,2025-11-04 04:54:00,D-104
T-9473,Purchase,5429.47,2025-11-15 11:47:00,D-412
T-5941,Transfer,3354.64,2025-11-11 13:20:00,D-499
T-7138,Purchase,1208.34,2025-11-10 15:27:00,D-262
T-8081,Transfer,10996.1,2025-11-07 06:13:00,D-355
T-7430,Withdrawal,4232.68,2025-11-10 14:43:00,D-408
T-9026,,2917.33,2025-11-02 01:37:00,D-156
T-8702,Transfer,3426.37,2025-11-04 02:19:00,D-146
T-7170,Transfer,,2025-11-11 21:53:00,D-318
T-9452,Purchase,1779.57,2025-11-09 11:26:00,D-258
T-8263,,2001.77,2025-11-12 17:28:00,
T-6228,Purchase,713.83,2025-11-05 00:07:00,D-114
T-9664,Withdrawal,1394.43,2025-11-12 06:01:00,D-103
T-9461,Transfer,4498.47,2025-11-03 03:13:00,D-271
T-8615,Deposit,13680.88,2025-11-01 08:45:00,D-495
T-5750,Purchase,1903.24,2025-11-08 08:13:00,D-448
T-8149,Transfer,15257.24,2025-11-09 07:52:00,D-309
T-7408,Purchase,5293.38,2025-11-14 12:00:00,D-343
T-7170,Withdrawal,,2025-11-06 17:04:00,D-243
T-9245,Purchase,1894.67,2025-11-13 15:36:00,D-429
T-9854,Purchase,279.57,2025-11-15 09:50:00,D-152
T-8918,Purchase,354.71,2025-11-08 09:57:00,D-373
T-9651,Purchase,2475.6,2025-11-14 17:32:00,D-460
T-7924,Purchase,5875.66,2025-11-07 11:24:00,D-422
T-5688,Purchase,7271.44,2025-11-11 16:00:00,D-254
T-9195,Deposit,569.51,2025-11-14 10:01:00,D-306
T-9054,Purchase,1754.68,2025-11-14 04:22:00,D-368
T-8222,Purchase,1363.7,2025-11-11 05:24:00,D-460
T-5755,Transfer,1635.46,2025-11-12 20:27:00,D-403
T-9376,Purchase,518.23,2025-11-14 03:36:00,D-417
T-5402,,5333.19,2025-11-05 23:16:00,D-172
T-9452,Purchase,489.48,2025-11-03 09:24:00,D-248
T-6478,Transfer,3240.27,2025-11-03 23:15:00,D-198
T-8548,Transfer,3227.42,2025-11-01 05:10:00,D-246
T-9473,Withdrawal,303.86,2025-11-01 10:52:00,D-238
T-5238,,623.54,2025-11-15 19:49:00,D-155
T-7256,Withdrawal,1940.04,2025-11-12 21:36:00,D-496
T-5859,Purchase,1009.65,2025-11-15 18:16:00,D-489
T-8489,Purchase,1303.9,2025-11-11 17:26:00,D-301
T-8318,Transfer,,2025-11-11 14:54:00,D-192
T-5596,Transfer,,2025-11-04 21:44:00,D-487
T-7608,Withdrawal,1468.0,2025-11-07 13:50:00,
T-5309,Transfer,1195.0,2025-11-01 19:58:00,D-103
T-5132,Transfer,1043.44,2025-11-11 21:23:00,D-450
T-9417,Purchase,5500.4,2025-11-11 01:24:00,D-221
T-9359,Purchase,840.14,2025-11-12 18:13:00,
T-9690,Withdrawal,457.61,2025-11-01 20:51:00,D-485
T-5688,Withdrawal,5390.28,2025-11-05 21:18:00,D-372
T-6559,Withdrawal,8987.65,2025-11-03 08:58:00,D-341
T-5859,Purchase,7059.47,2025-11-05 20:23:00,D-446
T-6466,Purchase,2841.39,2025-11-04 03:05:00,D-231
T-7686,Purchase,455.53,2025-11-10 13:30:00,D-194
T-6200,Purchase,,2025-11-04 02:04:00,D-328
T-9470,Withdrawal,671.3,2025-11-04 14:01:00,D-289
T-8587,Purchase,6050.05,2025-11-03 13:28:00,D-379
T-6136,Withdrawal,5254.02,2025-11-15 15:04:00,D-241
T-6529,,3927.03,2025-11-06 02:48:00,D-122
T-5774,,449.72,2025-11-03 18:53:00,D-321
T-6136,,652.33,2025-11-04 01:24:00,D-320
T-6039,,4939.79,2025-11-10 01:38:00,D-147
T-7786,Withdrawal,659.92,2025-11-03 14:42:00,D-359
T-8522,Withdrawal,2129.6,2025-11-03 16:23:00,D-477
T-8259,Withdrawal,5477.25,2025-11-07 05:41:00,D-326
T-9417,Purchase,484.32,2025-11-10 04:58:00,D-230
T-9664,Purchase,804.25,2025-11-01 16:51:00,D-273
T-8750,Purchase,2533.32,2025-11-06 18:40:00,D-281
T-9697,Withdrawal,,2025-11-05 13:47:00,D-393
T-7861,Purchase,4925.05,2025-11-02 06:29:00,D-438
T-6231,Deposit,6256.62,2025-11-05 18:49:00,D-154
T-9452,,6072.96,2025-11-08 08:12:00,
T-8222,Withdrawal,1305.68,2025-11-04 16:49:00,D-378
T-6395,Purchase,1139.8,2025-11-05 17:32:00,D-154
T-5691,Deposit,14391.77,2025-11-13 04:11:00,D-323
T-5832,Purchase,9303.99,2025-11-13 01:46:00,D-306
T-5993,Deposit,1846.66,2025-11-01 21:15:00,
T-5126,Transfer,1186.81,2025-11-03 03:40:00,
T-7608,Purchase,2586.56,2025-11-05 03:23:00,D-304
T-8615,Transfer,5390.16,2025-11-06 09:07:00,D-178
T-7170,Deposit,,2025-11-13 14:44:00,
T-9452,Transfer,2839.95,2025-11-07 18:53:00,D-251
T-7710,Purchase,,2025-11-10 04:54:00,D-182
T-9428,Transfer,2082.71,2025-11-12 18:21:00,
T-5433,Purchase,3994.83,2025-11-09 21:53:00,D-205
T-9867,Transfer,3416.17,2025-11-08 23:32:00,D-319
T-7408,Withdrawal,5806.64,2025-11-10 19:31:00,D-206
T-6153,Purchase,555.73,2025-11-11 00:28:00,D-402
T-5832,,3655.54,2025-11-14 07:30:00,D-312
T-6161,Purchase,1022.03,2025-11-12 22:29:00,D-493
T-9867,Purchase,4090.82,2025-11-04 06:00:00,D-494
T-5126,,1383.11,2025-11-02 23:02:00,D-466
T-9466,Transfer,8318.66,2025-11-11 22:18:00,D-247
T-5974,Transfer,5714.45,2025-11-03 05:45:00,D-153
T-8240,Purchase,615.6,2025-11-13 21:47:00,D-196
T-9245,Purchase,339.31,2025-11-11 16:55:00,D-292
T-5402,,3691.39,2025-11-12 06:14:00,D-401
T-5993,Purchase,703.11,2025-11-08 18:43:00,D-495
T-8290,Transfer,5055.27,2025-11-07 14:34:00,D-161
T-5214,Withdrawal,1685.71,2025-11-03 22:02:00,D-333
T-8664,,1921.03,2025-11-08 13:52:00,D-312
T-9478,Purchase,3705.12,2025-11-15 16:19:00,D-225
T-6875,Transfer,1367.53,2025-11-01 23:15:00,D-358
T-9205,Withdrawal,6041.46,2025-11-10 10:47:00,
T-5520,Transfer,2382.48,2025-11-11 08:07:00,D-111
T-9283,Withdrawal,477.33,2025-11-12 18:07:00,D-268
T-9456,Withdrawal,,2025-11-13 03:59:00,D-499
T-7772,Withdrawal,9597.62,2025-11-07 19:14:00,D-149
T-5755,Purchase,1706.42,2025-11-10 13:44:00,D-400
T-5433,Withdrawal,915.97,2025-11-11 04:05:00,D-236
T-5859,Purchase,890.95,2025-11-04 12:11:00,D-345
T-9061,Transfer,2481.46,2025-11-10 04:52:00,D-434
T-5391,Deposit,,2025-11-06 12:33:00,D-362
T-6322,Purchase,2491.59,2025-11-06 19:51:00,
T-6990,Transfer,999.08,2025-11-09 17:20:00,D-265
T-9854,Purchase,7145.83,2025-11-14 16:53:00,D-387
T-9255,Purchase,2065.48,2025-11-11 10:03:00,D-169
T-6915,Transfer,,2025-11-01 05:58:00,D-183
T-7608,Purchase,661.25,2025-11-12 14:04:00,
T-5121,Withdrawal,454.77,2025-11-11 19:17:00,D-391
T-7744,Purchase,745.04,2025-11-11 04:58:00,D-446
T-6161,Purchase,1561.62,2025-11-12 07:20:00,D-222
T-9900,Purchase,2104.54,2025-11-01 11:38:00,D-353
T-8298,Purchase,,2025-11-15 14:14:00,D-360
T-8299,Withdrawal,,2025-11-15 17:33:00,D-347
T-8298,Withdrawal,1473.17,2025-11-03 06:48:00,
T-9466,Withdrawal,2102.35,2025-11-11 11:48:00,D-247
T-8918,Purchase,2020.1,2025-11-13 22:16:00,D-226
T-8259,Purchase,2692.66,2025-11-04 04:22:00,D-152
T-6427,Deposit,,2025-11-14 17:39:00,D-491
T-7646,Withdrawal,989.49,2025-11-07 20:55:00,D-192
T-9741,Purchase,1389.73,2025-11-01 03:59:00,D-207
T-9689,Purchase,956.86,2025-11-15 07:09:00,D-377
T-5838,Transfer,4813.03,2025-11-04 11:23:00,D-353
T-8664,,1675.22,2025-11-08 08:14:00,D-466
T-8587,Purchase,2785.56,2025-11-01 06:24:00,D-489
T-9534,Transfer,8377.64,2025-11-11 04:58:00,D-258
T-5887,Withdrawal,3245.56,2025-11-01 06:31:00,D-498
T-6228,Withdrawal,3629.36,2025-11-11 05:50:00,
T-6875,Purchase,399.29,2025-11-13 23:53:00,D-280
T-9442,Purchase,4958.38,2025-11-05 13:28:00,D-117
T-7332,Purchase,,2025-11-08 23:46:00,
T-9157,Withdrawal,3218.63,2025-11-07 21:14:00,D-372
T-5774,Deposit,463.54,2025-11-07 20:05:00,
T-9957,Purchase,1146.25,2025-11-13 04:11:00,D-299
T-9689,Deposit,7064.16,2025-11-13 07:13:00,D-216
T-5187,Transfer,2836.55,2025-11-01 18:17:00,D-361
T-7990,Transfer,8214.23,2025-11-14 23:25:00,D-277
T-6478,,749.92,2025-11-07 20:15:00,D-334
T-8548,Withdrawal,3427.6,2025-11-15 21:05:00,D-447
T-9359,Purchase,1257.93,2025-11-09 12:23:00,D-164
T-6451,Purchase,2708.79,2025-11-09 12:21:00,D-487
T-9417,,1557.09,2025-11-13 18:05:00,D-444
T-9245,Purchase,563.89,2025-11-06 08:30:00,D-447
T-9651,Purchase,1376.93,2025-11-05 22:52:00,D-452
T-5859,Purchase,5375.17,2025-11-01 10:11:00,D-156
T-6405,Withdrawal,5211.82,2025-11-12 08:24:00,D-162
T-6405,Purchase,2334.34,2025-11-14 00:57:00,D-441
T-6466,Deposit,7224.65,2025-11-01 07:51:00,D-371
T-9466,Deposit,8061.09,2025-11-05 01:12:00,D-383
T-8853,Purchase,2646.33,2025-11-10 01:17:00,D-222
T-9359,Purchase,1161.84,2025-11-12 23:10:00,D-216
T-9034,Purchase,583.64,2025-11-09 21:24:00,
T-9473,Purchase,1121.4,2025-11-08 20:53:00,D-186
T-8489,Deposit,10934.34,2025-11-13 23:08:00,D-361
T-9821,Transfer,1007.26,2025-11-13 06:14:00,D-313
T-6153,,1616.67,2025-11-01 19:45:00,D-469
T-9741,Purchase,1443.4,2025-11-02 06:21:00,D-146
T-8081,Purchase,275.65,2025-11-11 18:32:00,D-270
T-7322,Purchase,2387.26,2025-11-01 09:02:00,D-308
T-6926,Transfer,7700.45,2025-11-13 05:16:00,D-164
T-8700,Purchase,341.15,2025-11-01 08:25:00,D-486
T-6400,Purchase,3557.35,2025-11-01 12:13:00,D-260
T-9567,Withdrawal,2606.25,2025-11-15 09:48:00,D-298
T-7332,Purchase,1367.39,2025-11-13 00:58:00,D-150
T-8290,Transfer,3405.93,2025-11-02 10:53:00,D-191
T-9567,Deposit,1187.31,2025-11-06 09:02:00,D-277
T-6478,Transfer,,2025-11-14 09:51:00,D-288
T-6882,Deposit,7569.29,2025-11-01 00:16:00,D-119
